episode_id	env_time	agent_id	position
olten	390	26	(None, 3)
olten	390	27	(None, 3)
olten	390	28	(None, 0)
olten	390	29	(None, 2)
olten	390	30	(None, 0)
olten	390	31	(None, 3)
olten	390	32	(None, 0)
olten	390	33	(None, 2)
olten	390	34	(None, 0)
olten	390	35	(None, 1)
olten	390	36	(None, 0)
olten	390	37	(None, 3)
olten	390	38	(None, 3)
olten	390	39	(None, 2)
olten	390	40	(None, 1)
olten	390	41	(None, 0)
olten	390	42	(None, 0)
olten	390	43	(None, 3)
olten	390	44	(None, 3)
olten	390	45	(None, 0)
olten	390	46	(None, 3)
olten	390	47	(None, 3)
olten	390	48	(None, 1)
olten	390	49	(None, 1)
olten	390	50	(None, 2)
olten	390	51	(None, 2)
olten	391	0	(None, 3)
olten	391	1	(None, 2)
olten	391	2	(None, 2)
olten	391	3	(None, 1)
olten	391	4	(None, 1)
olten	391	5	(None, 2)
olten	391	6	(None, 2)
olten	391	7	(None, 2)
olten	391	8	(None, 3)
olten	391	9	(None, 0)
olten	391	10	(None, 2)
olten	391	11	(None, 2)
olten	391	12	((15, 18), 0)
olten	391	13	((24, 11), 0)
olten	391	14	((21, 10), 2)
olten	391	15	(None, 0)
olten	391	16	((44, 8), 0)
olten	391	17	(None, 3)
olten	391	18	(None, 2)
olten	391	19	(None, 0)
olten	391	20	(None, 2)
olten	391	21	(None, 0)
olten	391	22	(None, 0)
olten	391	23	(None, 0)
olten	391	24	(None, 2)
olten	391	25	(None, 0)
olten	391	26	(None, 3)
olten	391	27	(None, 3)
olten	391	28	(None, 0)
olten	391	29	(None, 2)
olten	391	30	(None, 0)
olten	391	31	(None, 3)
olten	391	32	(None, 0)
olten	391	33	(None, 2)
olten	391	34	(None, 0)
olten	391	35	(None, 1)
olten	391	36	(None, 0)
olten	391	37	(None, 3)
olten	391	38	(None, 3)
olten	391	39	(None, 2)
olten	391	40	(None, 1)
olten	391	41	(None, 0)
olten	391	42	(None, 0)
olten	391	43	(None, 3)
olten	391	44	(None, 3)
olten	391	45	(None, 0)
olten	391	46	(None, 3)
olten	391	47	(None, 3)
olten	391	48	(None, 1)
olten	391	49	(None, 1)
olten	391	50	(None, 2)
olten	391	51	(None, 2)
olten	392	0	(None, 3)
olten	392	1	(None, 2)
olten	392	2	(None, 2)
olten	392	3	(None, 1)
olten	392	4	(None, 1)
olten	392	5	(None, 2)
olten	392	6	(None, 2)
olten	392	7	(None, 2)
olten	392	8	(None, 3)
olten	392	9	(None, 0)
olten	392	10	(None, 2)
olten	392	11	(None, 2)
olten	392	12	((15, 18), 0)
olten	392	13	((23, 11), 0)
olten	392	14	((21, 10), 2)
olten	392	15	(None, 0)
olten	392	16	((44, 8), 0)
olten	392	17	(None, 3)
olten	392	18	(None, 2)
olten	392	19	(None, 0)
olten	392	20	(None, 2)
olten	392	21	(None, 0)
olten	392	22	(None, 0)
olten	392	23	(None, 0)
olten	392	24	(None, 2)
olten	392	25	(None, 0)
olten	392	26	(None, 3)
olten	392	27	(None, 3)
olten	392	28	(None, 0)
olten	392	29	(None, 2)
olten	392	30	(None, 0)
olten	392	31	(None, 3)
olten	392	32	(None, 0)
olten	392	33	(None, 2)
olten	392	34	(None, 0)
olten	392	35	(None, 1)
olten	392	36	(None, 0)
olten	392	37	(None, 3)
olten	392	38	(None, 3)
olten	392	39	(None, 2)
olten	392	40	(None, 1)
olten	392	41	(None, 0)
olten	392	42	(None, 0)
olten	392	43	(None, 3)
olten	392	44	(None, 3)
olten	392	45	(None, 0)
olten	392	46	(None, 3)
olten	392	47	(None, 3)
olten	392	48	(None, 1)
olten	392	49	(None, 1)
olten	392	50	(None, 2)
olten	392	51	(None, 2)
olten	393	0	(None, 3)
olten	393	1	(None, 2)
olten	393	2	(None, 2)
olten	393	3	(None, 1)
olten	393	4	(None, 1)
olten	393	5	(None, 2)
olten	393	6	(None, 2)
olten	393	7	(None, 2)
olten	393	8	(None, 3)
olten	393	9	(None, 0)
olten	393	10	(None, 2)
olten	393	11	(None, 2)
olten	393	12	((14, 18), 0)
olten	393	13	((22, 11), 0)
olten	393	14	((21, 9), 3)
olten	393	15	(None, 0)
olten	393	16	((43, 8), 0)
olten	393	17	(None, 3)
olten	393	18	(None, 2)
olten	393	19	(None, 0)
olten	393	20	(None, 2)
olten	393	21	(None, 0)
olten	393	22	(None, 0)
olten	393	23	(None, 0)
olten	393	24	(None, 2)
olten	393	25	(None, 0)
olten	393	26	(None, 3)
olten	393	27	(None, 3)
olten	393	28	(None, 0)
olten	393	29	(None, 2)
olten	393	30	(None, 0)
olten	393	31	(None, 3)
olten	393	32	(None, 0)
olten	393	33	(None, 2)
olten	393	34	(None, 0)
olten	393	35	(None, 1)
olten	393	36	(None, 0)
olten	393	37	(None, 3)
olten	393	38	(None, 3)
olten	393	39	(None, 2)
olten	393	40	(None, 1)
olten	393	41	(None, 0)
olten	393	42	(None, 0)
olten	393	43	(None, 3)
olten	393	44	(None, 3)
olten	393	45	(None, 0)
olten	393	46	(None, 3)
olten	393	47	(None, 3)
olten	393	48	(None, 1)
olten	393	49	(None, 1)
olten	393	50	(None, 2)
olten	393	51	(None, 2)
olten	394	0	(None, 3)
olten	394	1	(None, 2)
olten	394	2	(None, 2)
olten	394	3	(None, 1)
olten	394	4	(None, 1)
olten	394	5	(None, 2)
olten	394	6	(None, 2)
olten	394	7	(None, 2)
olten	394	8	(None, 3)
olten	394	9	(None, 0)
olten	394	10	(None, 2)
olten	394	11	(None, 2)
olten	394	12	((14, 18), 0)
olten	394	13	((21, 11), 0)
olten	394	14	((21, 9), 3)
olten	394	15	(None, 0)
olten	394	16	((43, 8), 0)
olten	394	17	(None, 3)
olten	394	18	(None, 2)
olten	394	19	(None, 0)
olten	394	20	(None, 2)
olten	394	21	(None, 0)
olten	394	22	(None, 0)
olten	394	23	(None, 0)
olten	394	24	(None, 2)
olten	394	25	(None, 0)
olten	394	26	(None, 3)
olten	394	27	(None, 3)
olten	394	28	(None, 0)
olten	394	29	(None, 2)
olten	394	30	(None, 0)
olten	394	31	(None, 3)
olten	394	32	(None, 0)
olten	394	33	(None, 2)
olten	394	34	(None, 0)
olten	394	35	(None, 1)
olten	394	36	(None, 0)
olten	394	37	(None, 3)
olten	394	38	(None, 3)
olten	394	39	(None, 2)
olten	394	40	(None, 1)
olten	394	41	(None, 0)
olten	394	42	(None, 0)
olten	394	43	(None, 3)
olten	394	44	(None, 3)
olten	394	45	(None, 0)
olten	394	46	(None, 3)
olten	394	47	(None, 3)
olten	394	48	(None, 1)
olten	394	49	(None, 1)
olten	394	50	(None, 2)
olten	394	51	(None, 2)
olten	395	0	(None, 3)
olten	395	1	(None, 2)
olten	395	2	(None, 2)
olten	395	3	(None, 1)
olten	395	4	(None, 1)
olten	395	5	(None, 2)
olten	395	6	(None, 2)
olten	395	7	(None, 2)
olten	395	8	(None, 3)
olten	395	9	(None, 0)
olten	395	10	(None, 2)
olten	395	11	(None, 2)
olten	395	12	((13, 18), 0)
olten	395	13	((20, 11), 0)
olten	395	14	((22, 9), 2)
olten	395	15	(None, 0)
olten	395	16	((42, 8), 0)
olten	395	17	(None, 3)
olten	395	18	(None, 2)
olten	395	19	(None, 0)
olten	395	20	(None, 2)
olten	395	21	(None, 0)
olten	395	22	(None, 0)
olten	395	23	(None, 0)
olten	395	24	(None, 2)
olten	395	25	(None, 0)
olten	395	26	(None, 3)
olten	395	27	(None, 3)
olten	395	28	(None, 0)
olten	395	29	(None, 2)
olten	395	30	(None, 0)
olten	395	31	(None, 3)
olten	395	32	(None, 0)
olten	395	33	(None, 2)
olten	395	34	(None, 0)
olten	395	35	(None, 1)
olten	395	36	(None, 0)
olten	395	37	(None, 3)
olten	395	38	(None, 3)
olten	395	39	(None, 2)
olten	395	40	(None, 1)
olten	395	41	(None, 0)
olten	395	42	(None, 0)
olten	395	43	(None, 3)
olten	395	44	(None, 3)
olten	395	45	(None, 0)
olten	395	46	(None, 3)
olten	395	47	(None, 3)
olten	395	48	(None, 1)
olten	395	49	(None, 1)
olten	395	50	(None, 2)
olten	395	51	(None, 2)
olten	396	0	(None, 3)
olten	396	1	(None, 2)
olten	396	2	(None, 2)
olten	396	3	(None, 1)
olten	396	4	(None, 1)
olten	396	5	(None, 2)
olten	396	6	(None, 2)
olten	396	7	(None, 2)
olten	396	8	(None, 3)
olten	396	9	(None, 0)
olten	396	10	(None, 2)
olten	396	11	(None, 2)
olten	396	12	((13, 18), 0)
olten	396	13	((20, 12), 1)
olten	396	14	((22, 9), 2)
olten	396	15	(None, 0)
olten	396	16	((42, 8), 0)
olten	396	17	(None, 3)
olten	396	18	(None, 2)
olten	396	19	(None, 0)
olten	396	20	(None, 2)
olten	396	21	(None, 0)
olten	396	22	(None, 0)
olten	396	23	(None, 0)
olten	396	24	(None, 2)
olten	396	25	(None, 0)
olten	396	26	(None, 3)
olten	396	27	(None, 3)
olten	396	28	(None, 0)
olten	396	29	(None, 2)
olten	396	30	(None, 0)
olten	396	31	(None, 3)
olten	396	32	(None, 0)
olten	396	33	(None, 2)
olten	396	34	(None, 0)
olten	396	35	(None, 1)
olten	396	36	(None, 0)
olten	396	37	(None, 3)
olten	396	38	(None, 3)
olten	396	39	(None, 2)
olten	396	40	(None, 1)
olten	396	41	(None, 0)
olten	396	42	(None, 0)
olten	396	43	(None, 3)
olten	396	44	(None, 3)
olten	396	45	(None, 0)
olten	396	46	(None, 3)
olten	396	47	(None, 3)
olten	396	48	(None, 1)
olten	396	49	(None, 1)
olten	396	50	(None, 2)
olten	396	51	(None, 2)
olten	397	0	(None, 3)
olten	397	1	(None, 2)
olten	397	2	(None, 2)
olten	397	3	(None, 1)
olten	397	4	(None, 1)
olten	397	5	(None, 2)
olten	397	6	(None, 2)
olten	397	7	(None, 2)
olten	397	8	(None, 3)
olten	397	9	(None, 0)
olten	397	10	(None, 2)
olten	397	11	(None, 2)
olten	397	12	((12, 18), 0)
olten	397	13	((20, 13), 1)
olten	397	14	((23, 9), 2)
olten	397	15	(None, 0)
olten	397	16	((41, 8), 0)
olten	397	17	(None, 3)
olten	397	18	(None, 2)
olten	397	19	(None, 0)
olten	397	20	(None, 2)
olten	397	21	(None, 0)
olten	397	22	(None, 0)
olten	397	23	(None, 0)
olten	397	24	(None, 2)
olten	397	25	(None, 0)
olten	397	26	(None, 3)
olten	397	27	(None, 3)
olten	397	28	(None, 0)
olten	397	29	(None, 2)
olten	397	30	(None, 0)
olten	397	31	(None, 3)
olten	397	32	(None, 0)
olten	397	33	(None, 2)
olten	397	34	(None, 0)
olten	397	35	(None, 1)
olten	397	36	(None, 0)
olten	397	37	(None, 3)
olten	397	38	(None, 3)
olten	397	39	(None, 2)
olten	397	40	(None, 1)
olten	397	41	(None, 0)
olten	397	42	(None, 0)
olten	397	43	(None, 3)
olten	397	44	(None, 3)
olten	397	45	(None, 0)
olten	397	46	(None, 3)
olten	397	47	(None, 3)
olten	397	48	(None, 1)
olten	397	49	(None, 1)
olten	397	50	(None, 2)
olten	397	51	(None, 2)
olten	398	0	(None, 3)
olten	398	1	(None, 2)
olten	398	2	(None, 2)
olten	398	3	(None, 1)
olten	398	4	(None, 1)
olten	398	5	(None, 2)
olten	398	6	(None, 2)
olten	398	7	(None, 2)
olten	398	8	(None, 3)
olten	398	9	(None, 0)
olten	398	10	(None, 2)
olten	398	11	(None, 2)
olten	398	12	((12, 18), 0)
olten	398	13	((20, 14), 1)
olten	398	14	((23, 9), 2)
olten	398	15	(None, 0)
olten	398	16	((41, 8), 0)
olten	398	17	(None, 3)
olten	398	18	(None, 2)
olten	398	19	(None, 0)
olten	398	20	(None, 2)
olten	398	21	(None, 0)
olten	398	22	(None, 0)
olten	398	23	(None, 0)
olten	398	24	(None, 2)
olten	398	25	(None, 0)
olten	398	26	(None, 3)
olten	398	27	(None, 3)
olten	398	28	(None, 0)
olten	398	29	(None, 2)
olten	398	30	(None, 0)
olten	398	31	(None, 3)
olten	398	32	(None, 0)
olten	398	33	(None, 2)
olten	398	34	(None, 0)
olten	398	35	(None, 1)
olten	398	36	(None, 0)
olten	398	37	(None, 3)
olten	398	38	(None, 3)
olten	398	39	(None, 2)
olten	398	40	(None, 1)
olten	398	41	(None, 0)
olten	398	42	(None, 0)
olten	398	43	(None, 3)
olten	398	44	(None, 3)
olten	398	45	(None, 0)
olten	398	46	(None, 3)
olten	398	47	(None, 3)
olten	398	48	(None, 1)
olten	398	49	(None, 1)
olten	398	50	(None, 2)
olten	398	51	(None, 2)
olten	399	0	(None, 3)
olten	399	1	(None, 2)
olten	399	2	(None, 2)
olten	399	3	(None, 1)
olten	399	4	(None, 1)
olten	399	5	(None, 2)
olten	399	6	(None, 2)
olten	399	7	(None, 2)
olten	399	8	(None, 3)
olten	399	9	(None, 0)
olten	399	10	(None, 2)
olten	399	11	(None, 2)
olten	399	12	((12, 18), 0)
olten	399	13	((20, 15), 1)
olten	399	14	((24, 9), 2)
olten	399	15	(None, 0)
olten	399	16	((40, 8), 0)
olten	399	17	(None, 3)
olten	399	18	(None, 2)
olten	399	19	(None, 0)
olten	399	20	(None, 2)
olten	399	21	(None, 0)
olten	399	22	(None, 0)
olten	399	23	(None, 0)
olten	399	24	(None, 2)
olten	399	25	(None, 0)
olten	399	26	(None, 3)
olten	399	27	(None, 3)
olten	399	28	(None, 0)
olten	399	29	(None, 2)
olten	399	30	(None, 0)
olten	399	31	(None, 3)
olten	399	32	(None, 0)
olten	399	33	(None, 2)
olten	399	34	(None, 0)
olten	399	35	(None, 1)
olten	399	36	(None, 0)
olten	399	37	(None, 3)
olten	399	38	(None, 3)
olten	399	39	(None, 2)
olten	399	40	(None, 1)
olten	399	41	(None, 0)
olten	399	42	(None, 0)
olten	399	43	(None, 3)
olten	399	44	(None, 3)
olten	399	45	(None, 0)
olten	399	46	(None, 3)
olten	399	47	(None, 3)
olten	399	48	(None, 1)
olten	399	49	(None, 1)
olten	399	50	(None, 2)
olten	399	51	(None, 2)
olten	400	0	(None, 3)
olten	400	1	(None, 2)
olten	400	2	(None, 2)
olten	400	3	(None, 1)
olten	400	4	(None, 1)
olten	400	5	(None, 2)
olten	400	6	(None, 2)
olten	400	7	(None, 2)
olten	400	8	(None, 3)
olten	400	9	(None, 0)
olten	400	10	(None, 2)
olten	400	11	(None, 2)
olten	400	12	((12, 18), 0)
olten	400	13	((20, 16), 1)
olten	400	14	((24, 9), 2)
olten	400	15	(None, 0)
olten	400	16	((40, 8), 0)
olten	400	17	(None, 3)
olten	400	18	(None, 2)
olten	400	19	(None, 0)
olten	400	20	(None, 2)
olten	400	21	(None, 0)
olten	400	22	(None, 0)
olten	400	23	(None, 0)
olten	400	24	(None, 2)
olten	400	25	(None, 0)
olten	400	26	(None, 3)
olten	400	27	(None, 3)
olten	400	28	(None, 0)
olten	400	29	(None, 2)
olten	400	30	(None, 0)
olten	400	31	(None, 3)
olten	400	32	(None, 0)
olten	400	33	(None, 2)
olten	400	34	(None, 0)
olten	400	35	(None, 1)
olten	400	36	(None, 0)
olten	400	37	(None, 3)
olten	400	38	(None, 3)
olten	400	39	(None, 2)
olten	400	40	(None, 1)
olten	400	41	(None, 0)
olten	400	42	(None, 0)
olten	400	43	(None, 3)
olten	400	44	(None, 3)
olten	400	45	(None, 0)
olten	400	46	(None, 3)
olten	400	47	(None, 3)
olten	400	48	(None, 1)
olten	400	49	(None, 1)
olten	400	50	(None, 2)
olten	400	51	(None, 2)
olten	401	0	(None, 3)
olten	401	1	(None, 2)
olten	401	2	(None, 2)
olten	401	3	(None, 1)
olten	401	4	(None, 1)
olten	401	5	(None, 2)
olten	401	6	(None, 2)
olten	401	7	(None, 2)
olten	401	8	(None, 3)
olten	401	9	(None, 0)
olten	401	10	(None, 2)
olten	401	11	(None, 2)
olten	401	12	((12, 18), 0)
olten	401	13	((20, 17), 1)
olten	401	14	((25, 9), 2)
olten	401	15	(None, 0)
olten	401	16	((39, 8), 0)
olten	401	17	(None, 3)
olten	401	18	(None, 2)
olten	401	19	(None, 0)
olten	401	20	(None, 2)
olten	401	21	(None, 0)
olten	401	22	(None, 0)
olten	401	23	(None, 0)
olten	401	24	(None, 2)
olten	401	25	(None, 0)
olten	401	26	(None, 3)
olten	401	27	(None, 3)
olten	401	28	(None, 0)
olten	401	29	(None, 2)
olten	401	30	(None, 0)
olten	401	31	(None, 3)
olten	401	32	(None, 0)
olten	401	33	(None, 2)
olten	401	34	(None, 0)
olten	401	35	(None, 1)
olten	401	36	(None, 0)
olten	401	37	(None, 3)
olten	401	38	(None, 3)
olten	401	39	(None, 2)
olten	401	40	(None, 1)
olten	401	41	(None, 0)
olten	401	42	(None, 0)
olten	401	43	(None, 3)
olten	401	44	(None, 3)
olten	401	45	(None, 0)
olten	401	46	(None, 3)
olten	401	47	(None, 3)
olten	401	48	(None, 1)
olten	401	49	(None, 1)
olten	401	50	(None, 2)
olten	401	51	(None, 2)
olten	402	0	(None, 3)
olten	402	1	(None, 2)
olten	402	2	(None, 2)
olten	402	3	(None, 1)
olten	402	4	(None, 1)
olten	402	5	(None, 2)
olten	402	6	(None, 2)
olten	402	7	(None, 2)
olten	402	8	(None, 3)
olten	402	9	(None, 0)
olten	402	10	(None, 2)
olten	402	11	(None, 2)
olten	402	12	((12, 18), 0)
olten	402	13	((20, 18), 1)
olten	402	14	((25, 9), 2)
olten	402	15	(None, 0)
olten	402	16	((39, 8), 0)
olten	402	17	(None, 3)
olten	402	18	(None, 2)
olten	402	19	(None, 0)
olten	402	20	(None, 2)
olten	402	21	(None, 0)
olten	402	22	(None, 0)
olten	402	23	(None, 0)
olten	402	24	(None, 2)
olten	402	25	(None, 0)
olten	402	26	(None, 3)
olten	402	27	(None, 3)
olten	402	28	(None, 0)
olten	402	29	(None, 2)
olten	402	30	(None, 0)
olten	402	31	(None, 3)
olten	402	32	(None, 0)
olten	402	33	(None, 2)
olten	402	34	(None, 0)
olten	402	35	(None, 1)
olten	402	36	(None, 0)
olten	402	37	(None, 3)
olten	402	38	(None, 3)
olten	402	39	(None, 2)
olten	402	40	(None, 1)
olten	402	41	(None, 0)
olten	402	42	(None, 0)
olten	402	43	(None, 3)
olten	402	44	(None, 3)
olten	402	45	(None, 0)
olten	402	46	(None, 3)
olten	402	47	(None, 3)
olten	402	48	(None, 1)
olten	402	49	(None, 1)
olten	402	50	(None, 2)
olten	402	51	(None, 2)
olten	403	0	(None, 3)
olten	403	1	(None, 2)
olten	403	2	(None, 2)
olten	403	3	(None, 1)
olten	403	4	(None, 1)
olten	403	5	(None, 2)
olten	403	6	(None, 2)
olten	403	7	(None, 2)
olten	403	8	(None, 3)
olten	403	9	(None, 0)
olten	403	10	(None, 2)
olten	403	11	(None, 2)
olten	403	12	((12, 18), 0)
olten	403	13	((20, 19), 1)
olten	403	14	((26, 9), 2)
olten	403	15	(None, 0)
olten	403	16	((39, 7), 3)
olten	403	17	(None, 3)
olten	403	18	(None, 2)
olten	403	19	(None, 0)
olten	403	20	(None, 2)
olten	403	21	(None, 0)
olten	403	22	(None, 0)
olten	403	23	(None, 0)
olten	403	24	(None, 2)
olten	403	25	(None, 0)
olten	403	26	(None, 3)
olten	403	27	(None, 3)
olten	403	28	(None, 0)
olten	403	29	(None, 2)
olten	403	30	(None, 0)
olten	403	31	(None, 3)
olten	403	32	(None, 0)
olten	403	33	(None, 2)
olten	403	34	(None, 0)
olten	403	35	(None, 1)
olten	403	36	(None, 0)
olten	403	37	(None, 3)
olten	403	38	(None, 3)
olten	403	39	(None, 2)
olten	403	40	(None, 1)
olten	403	41	(None, 0)
olten	403	42	(None, 0)
olten	403	43	(None, 3)
olten	403	44	(None, 3)
olten	403	45	(None, 0)
olten	403	46	(None, 3)
olten	403	47	(None, 3)
olten	403	48	(None, 1)
olten	403	49	(None, 1)
olten	403	50	(None, 2)
olten	403	51	(None, 2)
olten	404	0	(None, 3)
olten	404	1	(None, 2)
olten	404	2	(None, 2)
olten	404	3	(None, 1)
olten	404	4	(None, 1)
olten	404	5	(None, 2)
olten	404	6	(None, 2)
olten	404	7	(None, 2)
olten	404	8	(None, 3)
olten	404	9	(None, 0)
olten	404	10	(None, 2)
olten	404	11	(None, 2)
olten	404	12	((12, 18), 0)
olten	404	13	((20, 20), 1)
olten	404	14	((26, 9), 2)
olten	404	15	(None, 0)
olten	404	16	((39, 7), 3)
olten	404	17	(None, 3)
olten	404	18	(None, 2)
olten	404	19	(None, 0)
olten	404	20	(None, 2)
olten	404	21	(None, 0)
olten	404	22	(None, 0)
olten	404	23	(None, 0)
olten	404	24	(None, 2)
olten	404	25	(None, 0)
olten	404	26	(None, 3)
olten	404	27	(None, 3)
olten	404	28	(None, 0)
olten	404	29	(None, 2)
olten	404	30	(None, 0)
olten	404	31	(None, 3)
olten	404	32	(None, 0)
olten	404	33	(None, 2)
olten	404	34	(None, 0)
olten	404	35	(None, 1)
olten	404	36	(None, 0)
olten	404	37	(None, 3)
olten	404	38	(None, 3)
olten	404	39	(None, 2)
olten	404	40	(None, 1)
olten	404	41	(None, 0)
olten	404	42	(None, 0)
olten	404	43	(None, 3)
olten	404	44	(None, 3)
olten	404	45	(None, 0)
olten	404	46	(None, 3)
olten	404	47	(None, 3)
olten	404	48	(None, 1)
olten	404	49	(None, 1)
olten	404	50	(None, 2)
olten	404	51	(None, 2)
olten	405	0	(None, 3)
olten	405	1	(None, 2)
olten	405	2	(None, 2)
olten	405	3	(None, 1)
olten	405	4	(None, 1)
olten	405	5	(None, 2)
olten	405	6	(None, 2)
olten	405	7	(None, 2)
olten	405	8	(None, 3)
olten	405	9	(None, 0)
olten	405	10	(None, 2)
olten	405	11	(None, 2)
olten	405	12	((12, 18), 0)
olten	405	13	((20, 21), 1)
olten	405	14	((27, 9), 2)
olten	405	15	(None, 0)
olten	405	16	((38, 7), 0)
olten	405	17	(None, 3)
olten	405	18	(None, 2)
olten	405	19	(None, 0)
olten	405	20	(None, 2)
olten	405	21	(None, 0)
olten	405	22	(None, 0)
olten	405	23	(None, 0)
olten	405	24	(None, 2)
olten	405	25	(None, 0)
olten	405	26	(None, 3)
olten	405	27	(None, 3)
olten	405	28	(None, 0)
olten	405	29	(None, 2)
olten	405	30	(None, 0)
olten	405	31	(None, 3)
olten	405	32	(None, 0)
olten	405	33	(None, 2)
olten	405	34	(None, 0)
olten	405	35	(None, 1)
olten	405	36	(None, 0)
olten	405	37	(None, 3)
olten	405	38	(None, 3)
olten	405	39	(None, 2)
olten	405	40	(None, 1)
olten	405	41	(None, 0)
olten	405	42	(None, 0)
olten	405	43	(None, 3)
olten	405	44	(None, 3)
olten	405	45	(None, 0)
olten	405	46	(None, 3)
olten	405	47	(None, 3)
olten	405	48	(None, 1)
olten	405	49	(None, 1)
olten	405	50	(None, 2)
olten	405	51	(None, 2)
olten	406	0	(None, 3)
olten	406	1	(None, 2)
olten	406	2	(None, 2)
olten	406	3	(None, 1)
olten	406	4	(None, 1)
olten	406	5	(None, 2)
olten	406	6	(None, 2)
olten	406	7	(None, 2)
olten	406	8	(None, 3)
olten	406	9	(None, 0)
olten	406	10	(None, 2)
olten	406	11	(None, 2)
olten	406	12	((12, 18), 0)
olten	406	13	((20, 22), 1)
olten	406	14	((27, 9), 2)
olten	406	15	(None, 0)
olten	406	16	((38, 7), 0)
olten	406	17	(None, 3)
olten	406	18	(None, 2)
olten	406	19	(None, 0)
olten	406	20	(None, 2)
olten	406	21	(None, 0)
olten	406	22	(None, 0)
olten	406	23	(None, 0)
olten	406	24	(None, 2)
olten	406	25	(None, 0)
olten	406	26	(None, 3)
olten	406	27	(None, 3)
olten	406	28	(None, 0)
olten	406	29	(None, 2)
olten	406	30	(None, 0)
olten	406	31	(None, 3)
olten	406	32	(None, 0)
olten	406	33	(None, 2)
olten	406	34	(None, 0)
olten	406	35	(None, 1)
olten	406	36	(None, 0)
olten	406	37	(None, 3)
olten	406	38	(None, 3)
olten	406	39	(None, 2)
olten	406	40	(None, 1)
olten	406	41	(None, 0)
olten	406	42	(None, 0)
olten	406	43	(None, 3)
olten	406	44	(None, 3)
olten	406	45	(None, 0)
olten	406	46	(None, 3)
olten	406	47	(None, 3)
olten	406	48	(None, 1)
olten	406	49	(None, 1)
olten	406	50	(None, 2)
olten	406	51	(None, 2)
olten	407	0	(None, 3)
olten	407	1	(None, 2)
olten	407	2	(None, 2)
olten	407	3	(None, 1)
olten	407	4	(None, 1)
olten	407	5	(None, 2)
olten	407	6	(None, 2)
olten	407	7	(None, 2)
olten	407	8	(None, 3)
olten	407	9	(None, 0)
olten	407	10	(None, 2)
olten	407	11	(None, 2)
olten	407	12	((12, 18), 0)
olten	407	13	((20, 23), 1)
olten	407	14	((28, 9), 2)
olten	407	15	(None, 0)
olten	407	16	(None, 0)
olten	407	17	(None, 3)
olten	407	18	(None, 2)
olten	407	19	(None, 0)
olten	407	20	(None, 2)
olten	407	21	(None, 0)
olten	407	22	(None, 0)
olten	407	23	(None, 0)
olten	407	24	(None, 2)
olten	407	25	(None, 0)
olten	407	26	(None, 3)
olten	407	27	(None, 3)
olten	407	28	(None, 0)
olten	407	29	(None, 2)
olten	407	30	(None, 0)
olten	407	31	(None, 3)
olten	407	32	(None, 0)
olten	407	33	(None, 2)
olten	407	34	(None, 0)
olten	407	35	(None, 1)
olten	407	36	(None, 0)
olten	407	37	(None, 3)
olten	407	38	(None, 3)
olten	407	39	(None, 2)
olten	407	40	(None, 1)
olten	407	41	(None, 0)
olten	407	42	(None, 0)
olten	407	43	(None, 3)
olten	407	44	(None, 3)
olten	407	45	(None, 0)
olten	407	46	(None, 3)
olten	407	47	(None, 3)
olten	407	48	(None, 1)
olten	407	49	(None, 1)
olten	407	50	(None, 2)
olten	407	51	(None, 2)
olten	408	0	(None, 3)
olten	408	1	(None, 2)
olten	408	2	(None, 2)
olten	408	3	(None, 1)
olten	408	4	(None, 1)
olten	408	5	(None, 2)
olten	408	6	(None, 2)
olten	408	7	(None, 2)
olten	408	8	(None, 3)
olten	408	9	(None, 0)
olten	408	10	(None, 2)
olten	408	11	(None, 2)
olten	408	12	((12, 18), 0)
olten	408	13	((20, 24), 1)
olten	408	14	((28, 9), 2)
olten	408	15	(None, 0)
olten	408	16	(None, 0)
olten	408	17	(None, 3)
olten	408	18	(None, 2)
olten	408	19	(None, 0)
olten	408	20	(None, 2)
olten	408	21	(None, 0)
olten	408	22	(None, 0)
olten	408	23	(None, 0)
olten	408	24	(None, 2)
olten	408	25	(None, 0)
olten	408	26	(None, 3)
olten	408	27	(None, 3)
olten	408	28	(None, 0)
olten	408	29	(None, 2)
olten	408	30	(None, 0)
olten	408	31	(None, 3)
olten	408	32	(None, 0)
olten	408	33	(None, 2)
olten	408	34	(None, 0)
olten	408	35	(None, 1)
olten	408	36	(None, 0)
olten	408	37	(None, 3)
olten	408	38	(None, 3)
olten	408	39	(None, 2)
olten	408	40	(None, 1)
olten	408	41	(None, 0)
olten	408	42	(None, 0)
olten	408	43	(None, 3)
olten	408	44	(None, 3)
olten	408	45	(None, 0)
olten	408	46	(None, 3)
olten	408	47	(None, 3)
olten	408	48	(None, 1)
olten	408	49	(None, 1)
olten	408	50	(None, 2)
olten	408	51	(None, 2)
olten	409	0	(None, 3)
olten	409	1	(None, 2)
olten	409	2	(None, 2)
olten	409	3	(None, 1)
olten	409	4	(None, 1)
olten	409	5	(None, 2)
olten	409	6	(None, 2)
olten	409	7	(None, 2)
olten	409	8	(None, 3)
olten	409	9	(None, 0)
olten	409	10	(None, 2)
olten	409	11	(None, 2)
olten	409	12	((12, 18), 0)
olten	409	13	((20, 25), 1)
olten	409	14	((29, 9), 2)
olten	409	15	(None, 0)
olten	409	16	(None, 0)
olten	409	17	(None, 3)
olten	409	18	(None, 2)
olten	409	19	(None, 0)
olten	409	20	(None, 2)
