env_time	agent_id	episode_id	position
148	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
148	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
148	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
148	12	a59c3280-84ec-4222-b72d-86af075be7d1	((6, 16), 1)
148	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
148	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
148	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
148	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
148	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
148	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
148	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
149	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	2	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 14), 1)
149	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
149	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
149	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	12	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 16), 2)
149	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
149	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
149	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
150	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	2	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 15), 1)
150	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
150	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
150	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	12	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 17), 1)
150	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
150	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
150	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
151	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	2	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 16), 1)
151	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
151	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
151	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	12	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 18), 1)
151	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
151	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
151	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
152	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	2	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 17), 1)
152	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
152	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
152	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	12	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 18), 2)
152	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
152	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
152	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
153	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	2	a59c3280-84ec-4222-b72d-86af075be7d1	((7, 18), 1)
153	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
153	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
153	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	12	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 19), 1)
153	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
153	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
153	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
154	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	2	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 18), 2)
154	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
154	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
154	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	12	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 20), 1)
154	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
154	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
154	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
155	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	2	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 19), 1)
155	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
155	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
155	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	12	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 21), 1)
155	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
155	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
155	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
156	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	2	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 20), 1)
156	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
156	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
156	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	12	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
156	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
156	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
156	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
157	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	2	a59c3280-84ec-4222-b72d-86af075be7d1	((8, 21), 1)
157	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
157	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
157	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	12	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
157	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
157	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
157	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
158	0	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	1	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	2	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
158	3	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	4	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	5	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
158	6	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	7	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	8	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
158	9	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	10	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	11	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	12	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
158	13	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	14	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	15	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	16	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 2)
158	17	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	18	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 3)
158	19	a59c3280-84ec-4222-b72d-86af075be7d1	(None, 1)
1	0	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	1	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	2	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	4	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	6	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	10	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	11	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	12	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	13	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	14	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	15	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
1	16	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
1	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	0	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	1	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 3)
2	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 1)
2	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	6	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	10	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	11	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	12	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	13	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	14	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	15	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
2	16	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
2	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	0	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	1	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 5), 3)
3	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 22), 1)
3	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	6	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 3)
3	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	10	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	11	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	12	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 1)
3	13	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	14	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	15	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
3	16	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
3	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	0	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 1)
4	1	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 3)
4	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 4), 3)
4	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 23), 1)
4	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	6	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 5), 3)
4	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	10	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	11	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	12	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 22), 1)
4	13	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	14	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	15	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
4	16	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
4	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	0	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 22), 1)
5	1	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 5), 3)
5	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 3), 3)
5	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
5	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 24), 1)
5	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	6	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 4), 3)
5	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
5	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
5	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	10	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 3)
5	11	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 3)
5	12	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 23), 1)
5	13	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
5	14	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	15	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
5	16	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
5	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
6	0	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 23), 1)
6	1	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 4), 3)
6	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 2), 3)
6	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
6	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 25), 1)
6	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
6	6	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 3), 3)
6	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
6	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
6	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
6	10	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 20), 3)
6	11	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 5), 3)
6	12	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 24), 1)
6	13	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 3)
6	14	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 1)
6	15	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
6	16	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
6	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
6	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
6	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
7	0	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 24), 1)
7	1	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 3), 3)
7	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 1), 3)
7	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
7	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 26), 1)
7	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
7	6	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 2), 3)
7	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
7	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
7	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
7	10	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 19), 3)
7	11	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 4), 3)
7	12	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 25), 1)
7	13	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 5), 3)
7	14	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 22), 1)
7	15	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 3)
7	16	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 1)
7	17	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
7	18	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
7	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
8	0	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 25), 1)
8	1	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 2), 3)
8	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 0), 3)
8	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
8	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 27), 1)
8	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
8	6	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 1), 3)
8	7	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
8	8	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
8	9	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
8	10	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 18), 3)
8	11	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 3), 3)
8	12	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 26), 1)
8	13	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 4), 3)
8	14	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 23), 1)
8	15	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 5), 3)
8	16	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 22), 1)
8	17	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 6), 1)
8	18	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 21), 1)
8	19	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
9	0	26633ccf-19e5-4644-8be2-c0ae2275912e	((17, 26), 1)
9	1	26633ccf-19e5-4644-8be2-c0ae2275912e	((11, 1), 3)
9	2	26633ccf-19e5-4644-8be2-c0ae2275912e	((12, 0), 2)
9	3	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 3)
9	4	26633ccf-19e5-4644-8be2-c0ae2275912e	((16, 27), 0)
9	5	26633ccf-19e5-4644-8be2-c0ae2275912e	(None, 1)
